TF pct ,,,0.9697,,,Run t distribution,result:,parameter 1,parameter 2,parameter 3
0.004874446,0.002591837,1.11E-04,4.77E-01,,,,,,,
-0.002792885,0.00242868,1.08E-04,-2.76E-01,,,,,,,
-0.011645047,0.002002246,1.09E-04,-1.14E+00,,,,,,,
0.014168531,0.002370884,1.12E-04,1.38E+00,,,,,,,
0.011176471,0.002637694,1.12E-04,1.09E+00,,,,,,,
-0.008871437,0.002288967,1.11E-04,-8.62E-01,,,,,,,
-0.006309611,0.00202843,1.09E-04,-6.16E-01,,,,,,,
0.000147667,0.001971443,1.06E-04,1.46E-02,,,,,,,
0.004281707,0.002041444,1.03E-04,4.31E-01,,,,,,,
0.003087327,0.002073134,1.00E-04,3.15E-01,,,,,,,
-0.007621281,0.001779393,9.89E-05,-7.79E-01,,,,,,,
0.007384434,0.001949226,9.76E-05,7.62E-01,,,,,,,
0,0.001890164,9.46E-05,0.00E+00,,,,,,,
0.017739334,0.002370394,1.01E-04,1.81E+00,,,,,,,
0.006626332,0.002499349,9.96E-05,6.86E-01,,,,,,,
-0.002003434,0.002362915,9.67E-05,-2.10E-01,,,,,,,
-0.000716949,0.002269595,9.38E-05,-7.62E-02,,,,,,,
0.006313675,0.002392131,9.21E-05,6.79E-01,,,,,,,
0.001140739,0.002354213,8.94E-05,1.25E-01,,,,,,,
0.003703176,0.002395087,8.71E-05,4.11E-01,,,,,,,
0.021853271,0.00298467,9.89E-05,2.30E+00,,,,,,,
0.003888349,0.003012051,9.64E-05,4.16E-01,,,,,,,
-0.012588186,0.002539364,9.83E-05,-1.31E+00,,,,,,,
-0.003362286,0.002360544,9.56E-05,-3.54E-01,,,,,,,
0.012229407,0.002659571,9.73E-05,1.29E+00,,,,,,,
0.004304958,0.002709426,9.49E-05,4.60E-01,,,,,,,
0.008019912,0.002870334,9.39E-05,8.66E-01,,,,,,,
0.013854595,0.003203157,9.69E-05,1.49E+00,,,,,,,
-0.003247193,0.003007711,9.43E-05,-3.52E-01,,,,,,,
-0.021039772,0.002279073,1.05E-04,-2.11E+00,,,,,,,
0.003050471,0.002302446,1.02E-04,3.10E-01,,,,,,,
0.018800111,0.002802325,1.10E-04,1.86E+00,,,,,,,
-0.02917232,0.001833493,1.32E-04,-2.57E+00,,,,,,,
0.020265549,0.002391985,1.40E-04,1.75E+00,,,,,,,
-0.026438356,0.001518425,1.57E-04,-2.12E+00,,,,,,,
-0.016744055,0.000965072,1.61E-04,-1.32E+00,,,,,,,
-0.043646251,-0.000386651,2.14E-04,-2.98E+00,,,,,,,
-0.024689511,-0.001123028,2.26E-04,-1.65E+00,,,,,,,
0.05569193,0.000598466,3.13E-04,3.15E+00,,,,,,,
0.005813109,0.000756469,3.05E-04,3.33E-01,,,,,,,
0.031064875,0.001674814,3.25E-04,1.73E+00,,,,,,,
-0.005044843,0.001471208,3.16E-04,-2.85E-01,,,,,,,
-0.020140845,0.000816363,3.18E-04,-1.13E+00,,,,,,,
-0.000862441,0.000765495,3.09E-04,-4.91E-02,,,,,,,
-0.017407567,0.000214852,3.09E-04,-9.91E-01,,,,,,,
-0.01522694,-0.000253035,3.06E-04,-8.70E-01,,,,,,,
-0.048468629,-0.001713967,3.68E-04,-2.54E+00,,,,,,,
0.01375,-0.001245409,3.63E-04,7.24E-01,,,,,,,
-0.01325524,-0.001609307,3.57E-04,-7.04E-01,,,,,,,
-0.003748828,-0.001674134,3.47E-04,-2.02E-01,,,,,,,
0,-0.001623408,3.36E-04,0.00E+00,,,,,,,
0.047820633,-0.000125254,3.95E-04,2.41E+00,,,,,,,
-0.010773605,-0.000447899,3.87E-04,-5.48E-01,,,,,,,
0,-0.000434327,3.75E-04,0.00E+00,,,,,,,
-0.031916503,-0.001388237,3.95E-04,-1.61E+00,,,,,,,
0.02828125,-0.000489252,4.07E-04,1.40E+00,,,,,,,
0.015803069,4.40555E-06,4.02E-04,7.88E-01,,,,,,,
-0.049065071,-0.0014824,4.63E-04,-2.29E+00,,,,,,,
-0.029416391,-0.0023288,4.75E-04,-1.36E+00,,,,,,,
-0.003417413,-0.002361785,4.61E-04,-1.60E-01,,,,,,,
0.005388635,-0.002126947,4.48E-04,2.56E-01,,,,,,,
0.028910184,-0.001186522,4.60E-04,1.35E+00,,,,,,,
0.017927347,-0.000607372,4.55E-04,8.40E-01,,,,,,,
0.00883995,-0.000321118,4.44E-04,4.20E-01,,,,,,,
0.020214395,0.000301108,4.43E-04,9.61E-01,,,,,,,
0.001050736,0.000323822,4.30E-04,5.07E-02,,,,,,,
0.000899685,0.000341271,4.17E-04,4.41E-02,,,,,,,
-0.002707989,0.000248878,4.04E-04,-1.35E-01,,,,,,,
-0.007090059,2.65084E-05,3.93E-04,-3.57E-01,,,,,,,
-0.024156791,-0.000706246,3.99E-04,-1.21E+00,,,,,,,
-0.002023976,-0.000746173,3.87E-04,-1.03E-01,,,,,,,
-0.01326053,-0.001125358,3.81E-04,-6.81E-01,,,,,,,
0.016600791,-0.000588256,3.78E-04,8.55E-01,,,,,,,
-0.004043546,-0.000692951,3.67E-04,-2.11E-01,,,,,,,
-0.042473454,-0.0019589,4.10E-04,-2.11E+00,,,,,,,
-0.008806262,-0.002166375,4.00E-04,-4.43E-01,,,,,,,
-0.009378085,-0.00238489,3.91E-04,-4.78E-01,,,,,,,
-0.011958146,-0.00267496,3.83E-04,-6.17E-01,,,,,,,
0,-0.002593908,3.72E-04,0.00E+00,,,,,,,
-0.00890906,-0.002785258,3.63E-04,-4.73E-01,,,,,,,
0.038161465,-0.001544572,3.96E-04,1.92E+00,,,,,,,
0.011599412,-0.001146309,3.88E-04,5.90E-01,,,,,,,
0.010335917,-0.000798398,3.79E-04,5.31E-01,,,,,,,
-0.005594629,-0.000943723,3.69E-04,-2.92E-01,,,,,,,
0.026040829,-0.000126091,3.78E-04,1.34E+00,,,,,,,
0.000939997,-9.3789E-05,3.67E-04,4.91E-02,,,,,,,
-0.013617154,-0.000503547,3.61E-04,-7.17E-01,,,,,,,
-0.034750873,-0.001541241,3.87E-04,-1.77E+00,,,,,,,
0.001808318,-0.001439749,3.75E-04,9.36E-02,,,,,,,
0.021332458,-0.000749751,3.78E-04,1.10E+00,,,,,,,
-0.017673522,-0.001262542,3.76E-04,-9.14E-01,,,,,,,
0.03418384,-0.000188516,4.00E-04,1.71E+00,,,,,,,
0.02736043,0.000646217,4.10E-04,1.35E+00,,,,,,,
0.020935961,0.001260996,4.11E-04,1.03E+00,,,,,,,
-0.003015682,0.001131413,3.99E-04,-1.51E-01,,,,,,,
-0.017090139,0.0005793,3.96E-04,-8.59E-01,,,,,,,
-0.003385136,0.000459177,3.84E-04,-1.73E-01,,,,,,,
0.002933457,0.000534148,3.73E-04,1.52E-01,,,,,,,
0.015086207,0.000975075,3.68E-04,7.87E-01,,,,,,,
-0.004701244,0.000803083,3.58E-04,-2.49E-01,,,,,,,
0.009142161,0.001055757,3.50E-04,4.90E-01,,,,,,,
-0.012079118,0.00065777,3.43E-04,-6.52E-01,,,,,,,
-0.006571909,0.000438711,3.34E-04,-3.60E-01,,,,,,,
0.013230769,0.00082631,3.29E-04,7.30E-01,,,,,,,
-0.020194352,0.000189384,3.32E-04,-1.11E+00,,,,,,,
-0.043235704,-0.001126396,3.78E-04,-2.23E+00,,,,,,,
-0.004859086,-0.001239496,3.68E-04,-2.54E-01,,,,,,,
-0.009440104,-0.001487975,3.59E-04,-5.00E-01,,,,,,,
0.010023004,-0.001139192,3.51E-04,5.36E-01,,,,,,,
0.015454693,-0.000636398,3.48E-04,8.29E-01,,,,,,,
-0.004005127,-0.00073847,3.38E-04,-2.18E-01,,,,,,,
-0.018980216,-0.001291195,3.39E-04,-1.03E+00,,,,,,,
0.001147729,-0.001217295,3.28E-04,6.35E-02,,,,,,,
-0.01424828,-0.001612134,3.25E-04,-7.94E-01,,,,,,,
-0.011795979,-0.001920705,3.19E-04,-6.64E-01,,,,,,,
0.015467384,-0.001393846,3.17E-04,8.72E-01,,,,,,,
-0.007615894,-0.001582374,3.09E-04,-4.35E-01,,,,,,,
0.029362696,-0.000644738,3.25E-04,1.63E+00,,,,,,,
-0.026256078,-0.001420762,3.37E-04,-1.44E+00,,,,,,,
0.001331558,-0.001337366,3.26E-04,7.39E-02,,,,,,,
0.037067819,-0.000173689,3.58E-04,1.96E+00,,,,,,,
0.012662286,0.000215241,3.52E-04,6.75E-01,,,,,,,
0.017727129,0.000745851,3.51E-04,9.47E-01,,,,,,,
0,0.000723252,3.40E-04,0.00E+00,,,,,,,
-0.019906687,9.81644E-05,3.42E-04,-1.08E+00,,,,,,,
0.007487653,0.000322066,3.33E-04,4.10E-01,,,,,,,
-0.00142315,0.000269186,3.23E-04,-7.92E-02,,,,,,,
0.003167063,0.000356992,3.14E-04,1.79E-01,,,,,,,
0.02320442,0.001049269,3.21E-04,1.30E+00,,,,,,,
-0.001079914,0.000984754,3.11E-04,-6.13E-02,,,,,,,
0.005384615,0.00111807,3.02E-04,3.10E-01,,,,,,,
-0.00489671,0.000935822,2.94E-04,-2.86E-01,,,,,,,
-0.000154369,0.00090279,2.85E-04,-9.16E-03,,,,,,,
0.026864289,0.001689423,2.98E-04,1.56E+00,,,,,,,
-0.003458127,0.001533452,2.90E-04,-2.04E-01,,,,,,,
-0.011013881,0.001153268,2.85E-04,-6.54E-01,,,,,,,
-0.012509535,0.000739285,2.81E-04,-7.47E-01,,,,,,,
0.03120655,0.001662443,3.02E-04,1.81E+00,,,,,,,
-0.002397004,0.001539442,2.93E-04,-1.41E-01,,,,,,,
0.009010362,0.001765811,2.86E-04,5.35E-01,,,,,,,
0.005506772,0.001879162,2.79E-04,3.32E-01,,,,,,,
-0.001628182,0.00177289,2.70E-04,-9.96E-02,,,,,,,
0.005485545,0.001885383,2.63E-04,3.41E-01,,,,,,,
-0.013860218,0.001408291,2.61E-04,-8.62E-01,,,,,,,
0.026166268,0.002158458,2.74E-04,1.60E+00,,,,,,,
-0.002331342,0.002022417,2.65E-04,-1.44E-01,,,,,,,
-0.000584197,0.001943437,2.57E-04,-3.67E-02,,,,,,,
0.009352623,0.002167935,2.52E-04,5.94E-01,,,,,,,
0.002316491,0.002172436,2.45E-04,1.50E-01,,,,,,,
0.000288892,0.002115365,2.37E-04,1.89E-02,,,,,,,
0.018628159,0.002615702,2.41E-04,1.22E+00,,,,,,,
0.002268217,0.002605174,2.34E-04,1.51E-01,,,,,,,
-0.005799151,0.002350523,2.28E-04,-3.89E-01,,,,,,,
0.005548442,0.00244742,2.22E-04,3.78E-01,,,,,,,
-0.017402377,0.001845971,2.24E-04,-1.17E+00,,,,,,,
0.009071274,0.002064897,2.20E-04,6.18E-01,,,,,,,
-0.00527968,0.001842357,2.14E-04,-3.64E-01,,,,,,,
0.007172572,0.002003862,2.09E-04,5.01E-01,,,,,,,
0.006836633,0.002150295,2.04E-04,4.84E-01,,,,,,,
-0.002263404,0.00201656,1.98E-04,-1.63E-01,,,,,,,
-0.002552105,0.00187813,1.92E-04,-1.86E-01,,,,,,,
-0.008386638,0.001567107,1.89E-04,-6.15E-01,,,,,,,
0.006594037,0.001719423,1.84E-04,4.90E-01,,,,,,,
-0.004129878,0.001542189,1.79E-04,-3.11E-01,,,,,,,
0.01987702,0.002097735,1.86E-04,1.48E+00,,,,,,,
0.004346607,0.002165875,1.81E-04,3.28E-01,,,,,,,
0.022197403,0.002772831,1.90E-04,1.64E+00,,,,,,,
0.005462988,0.002854343,1.85E-04,4.11E-01,,,,,,,
-0.002309155,0.002697889,1.80E-04,-1.76E-01,,,,,,,
-0.011844792,0.002257245,1.79E-04,-8.99E-01,,,,,,,
0.008128961,0.002435158,1.75E-04,6.25E-01,,,,,,,
-0.001776684,0.002307539,1.70E-04,-1.38E-01,,,,,,,
-0.016703176,0.001731515,1.73E-04,-1.28E+00,,,,,,,
0.002088555,0.001742333,1.68E-04,1.63E-01,,,,,,,
-0.020425177,0.001070658,1.76E-04,-1.55E+00,,,,,,,
0.002269504,0.001106983,1.70E-04,1.74E-01,,,,,,,
0.021228418,0.001716662,1.79E-04,1.60E+00,,,,,,,
0.002771619,0.001748627,1.74E-04,2.12E-01,,,,,,,
0.005113322,0.001850577,1.69E-04,3.97E-01,,,,,,,
-0.010587103,0.001473716,1.68E-04,-8.23E-01,,,,,,,
0.022234575,0.00210277,1.77E-04,1.69E+00,,,,,,,
0,0.002039056,1.72E-04,0.00E+00,,,,,,,
-0.006661229,0.001775437,1.68E-04,-5.18E-01,,,,,,,
-0.000136855,0.001717495,1.63E-04,-1.08E-02,,,,,,,
-0.005611826,0.001495416,1.59E-04,-4.48E-01,,,,,,,
0.021197522,0.00209239,1.68E-04,1.66E+00,,,,,,,
0.012939749,0.002421065,1.68E-04,1.02E+00,,,,,,,
0.00425815,0.002476729,1.63E-04,3.40E-01,,,,,,,
0.00622764,0.002590381,1.60E-04,5.04E-01,,,,,,,
0.006076618,0.002696014,1.56E-04,4.98E-01,,,,,,,
0.002494748,0.002689916,1.51E-04,2.08E-01,,,,,,,
0.001178782,0.002644129,1.47E-04,9.97E-02,,,,,,,
0.012129907,0.002931548,1.47E-04,1.03E+00,,,,,,,
-0.002706186,0.002760724,1.43E-04,-2.33E-01,,,,,,,
-0.001814412,0.002622098,1.38E-04,-1.58E-01,,,,,,,
-0.004012426,0.002421072,1.35E-04,-3.54E-01,,,,,,,
0.00948668,0.00263516,1.33E-04,8.44E-01,,,,,,,
0.002194964,0.002621822,1.29E-04,1.98E-01,,,,,,,
0.002963154,0.002632164,1.26E-04,2.72E-01,,,,,,,
0.012716763,0.002937727,1.27E-04,1.17E+00,,,,,,,
0.000253678,0.002856401,1.23E-04,2.37E-02,,,,,,,
-0.001775298,0.00271606,1.19E-04,-1.68E-01,,,,,,,
0.002667683,0.002714594,1.16E-04,2.56E-01,,,,,,,
-0.003420753,0.002528693,1.13E-04,-3.32E-01,,,,,,,
0.001652682,0.00250215,1.09E-04,1.63E-01,,,,,,,
-0.000634598,0.002407107,1.06E-04,-6.33E-02,,,,,,,
-0.006477013,0.002137918,1.04E-04,-6.49E-01,,,,,,,
0.016106353,0.002561162,1.09E-04,1.59E+00,,,,,,,
-0.014593031,0.00204139,1.12E-04,-1.40E+00,,,,,,,
0.011489851,0.002327678,1.13E-04,1.11E+00,,,,,,,
-0.001514578,0.002211258,1.09E-04,-1.48E-01,,,,,,,
-0.008090001,0.001899129,1.08E-04,-7.92E-01,,,,,,,
0.006244425,0.002030792,1.06E-04,6.19E-01,,,,,,,
0.005825735,0.002145779,1.04E-04,5.85E-01,,,,,,,
0.007806598,0.002317301,1.02E-04,7.92E-01,,,,,,,
-0.00049975,0.002231945,9.94E-05,-5.14E-02,,,,,,,
0.007375,0.002387779,9.80E-05,7.68E-01,,,,,,,
0,0.00231543,9.50E-05,0.00E+00,,,,,,,
0.002853952,0.002331747,9.24E-05,3.06E-01,,,,,,,
-0.027715912,0.001421303,1.13E-04,-2.63E+00,,,,,,,
-0.012725884,0.000992643,1.14E-04,-1.20E+00,,,,,,,
-0.005027069,0.000810246,1.12E-04,-4.77E-01,,,,,,,
0.006866174,0.00099374,1.10E-04,6.59E-01,,,,,,,
0.00128667,0.001002616,1.06E-04,1.25E-01,,,,,,,
0.016576715,0.001474511,1.12E-04,1.59E+00,,,,,,,
0.001896094,0.001487285,1.08E-04,1.84E-01,,,,,,,
-0.022457734,0.000761751,1.20E-04,-2.05E+00,,,,,,,
0.006969541,0.000949847,1.18E-04,6.44E-01,,,,,,,
0.02037939,0.001538562,1.27E-04,1.82E+00,,,,,,,
-0.001004899,0.001461496,1.23E-04,-9.13E-02,,,,,,,
0.001257387,0.001455311,1.20E-04,1.16E-01,,,,,,,
0.002637197,0.001491122,1.16E-04,2.47E-01,,,,,,,
0.009644289,0.001738163,1.15E-04,9.09E-01,,,,,,,
0.007195137,0.001903509,1.14E-04,6.86E-01,,,,,,,
-0.002832861,0.001759997,1.10E-04,-2.74E-01,,,,,,,
0.002593874,0.001785264,1.07E-04,2.54E-01,,,,,,,
0.011211039,0.002070865,1.08E-04,1.10E+00,,,,,,,
0.003654971,0.002118863,1.05E-04,3.65E-01,,,,,,,
-0.004734159,0.001911217,1.02E-04,-4.76E-01,,,,,,,
0.007927796,0.002093519,1.01E-04,8.06E-01,,,,,,,
0.007260407,0.002250076,9.97E-05,7.46E-01,,,,,,,
0.002282556,0.00225106,9.69E-05,2.38E-01,,,,,,,
0,0.002182853,9.39E-05,0.00E+00,,,,,,,
-0.026369411,0.001317719,1.12E-04,-2.51E+00,,,,,,,
-0.017973655,0.000733191,1.19E-04,-1.65E+00,,,,,,,
0.006268021,0.000900896,1.16E-04,5.84E-01,,,,,,,
0.023794693,0.001594578,1.30E-04,2.11E+00,,,,,,,
0.001338525,0.00158682,1.26E-04,1.21E-01,,,,,,,
-0.022238425,0.000864915,1.37E-04,-1.90E+00,,,,,,,
0.006214268,0.001027,1.34E-04,5.39E-01,,,,,,,
0.023344862,0.001703231,1.47E-04,1.95E+00,,,,,,,
-0.003741702,0.00153825,1.43E-04,-3.16E-01,,,,,,,
-0.019021081,0.000915302,1.49E-04,-1.56E+00,,,,,,,
0.017907867,0.001430177,1.54E-04,1.45E+00,,,,,,,
-0.007401116,0.001162589,1.51E-04,-6.04E-01,,,,,,,
-0.023663561,0.000410356,1.64E-04,-1.85E+00,,,,,,,
0.004256385,0.000526891,1.59E-04,3.38E-01,,,,,,,
-0.003876938,0.000393455,1.55E-04,-3.12E-01,,,,,,,
-0.012680477,-2.68523E-06,1.55E-04,-1.02E+00,,,,,,,
-0.008901322,-0.000272314,1.53E-04,-7.20E-01,,,,,,,
0.003207596,-0.000166873,1.49E-04,2.63E-01,,,,,,,
0.013428827,0.000245077,1.49E-04,1.10E+00,,,,,,,
0.023346795,0.000945059,1.61E-04,1.84E+00,,,,,,,
-0.005919349,0.000737068,1.58E-04,-4.72E-01,,,,,,,
0.003473514,0.000819982,1.53E-04,2.81E-01,,,,,,,
0.008406478,0.001049853,1.51E-04,6.87E-01,,,,,,,
0.006497487,0.001214916,1.47E-04,5.38E-01,,,,,,,
-0.004384896,0.001045242,1.44E-04,-3.67E-01,,,,,,,
0.011989234,0.001376845,1.44E-04,1.01E+00,,,,,,,
0.014023211,0.00176003,1.45E-04,1.18E+00,,,,,,,
0.00345732,0.001811457,1.41E-04,2.94E-01,,,,,,,
0.004514673,0.001893365,1.37E-04,3.90E-01,,,,,,,
0.002602011,0.001914837,1.34E-04,2.28E-01,,,,,,,
0.002123393,0.001921156,1.30E-04,1.89E-01,,,,,,,
0.00223661,0.001930714,1.26E-04,2.02E-01,,,,,,,
-0.004933051,0.001722742,1.23E-04,-4.51E-01,,,,,,,
-0.010387158,0.001355812,1.22E-04,-9.46E-01,,,,,,,
-0.008349237,0.001061749,1.21E-04,-7.64E-01,,,,,,,
-0.014553765,0.000588599,1.23E-04,-1.31E+00,,,,,,,
0.001952887,0.000629937,1.20E-04,1.79E-01,,,,,,,
0.006212693,0.000799095,1.17E-04,5.75E-01,,,,,,,
0.009564165,0.001064676,1.17E-04,8.90E-01,,,,,,,
-0.01474997,0.000585492,1.20E-04,-1.35E+00,,,,,,,
0,0.000567752,1.16E-04,0.00E+00,,,,,,,
0.020813048,0.001181184,1.26E-04,1.87E+00,,,,,,,
0.002861571,0.0012321,1.22E-04,2.61E-01,,,,,,,
0,0.001194768,1.18E-04,0.00E+00,,,,,,,
0.007965759,0.001399929,1.17E-04,7.44E-01,,,,,,,
0.010143902,0.001664871,1.16E-04,9.52E-01,,,,,,,
0.003503036,0.001720567,1.13E-04,3.34E-01,,,,,,,
0.005236211,0.001827091,1.11E-04,5.06E-01,,,,,,,
-0.013080218,0.0013754,1.12E-04,-1.24E+00,,,,,,,
-0.011963406,0.000971234,1.13E-04,-1.13E+00,,,,,,,
-0.014363723,0.000506585,1.16E-04,-1.33E+00,,,,,,,
-0.00072263,0.00046934,1.13E-04,-6.82E-02,,,,,,,
0,0.000455119,1.09E-04,0.00E+00,,,,,,,
0.013257804,0.00084304,1.11E-04,1.26E+00,,,,,,,
0.015701201,0.001293242,1.15E-04,1.47E+00,,,,,,,
-0.01756646,0.000721793,1.21E-04,-1.60E+00,,,,,,,
0.009178686,0.000978037,1.20E-04,8.41E-01,,,,,,,
-0.016536735,0.00044734,1.25E-04,-1.48E+00,,,,,,,
-0.015974057,-5.02287E-05,1.29E-04,-1.41E+00,,,,,,,
0.000244111,-4.13102E-05,1.25E-04,2.19E-02,,,,,,,
0.016717511,0.000466482,1.29E-04,1.47E+00,,,,,,,
0.002040326,0.00051417,1.26E-04,1.82E-01,,,,,,,
-0.011378608,0.000153818,1.26E-04,-1.01E+00,,,,,,,
-0.015507633,-0.000320724,1.29E-04,-1.36E+00,,,,,,,
-0.0041841,-0.000437784,1.26E-04,-3.73E-01,,,,,,,
0.011122096,-8.75195E-05,1.26E-04,9.92E-01,,,,,,,
0.016499633,0.000415071,1.30E-04,1.45E+00,,,,,,,
0.005771312,0.000577365,1.27E-04,5.12E-01,,,,,,,
0,0.000559871,1.23E-04,0.00E+00,,,,,,,
0.013508667,0.00095222,1.25E-04,1.21E+00,,,,,,,
-0.0326728,-6.66185E-05,1.54E-04,-2.63E+00,,,,,,,
-0.000487745,-7.93786E-05,1.49E-04,-3.99E-02,,,,,,,
-0.014761498,-0.000524247,1.51E-04,-1.20E+00,,,,,,,
-0.01448737,-0.000947329,1.53E-04,-1.17E+00,,,,,,,
0.001130795,-0.000884362,1.48E-04,9.31E-02,,,,,,,
-0.012550201,-0.001237837,1.49E-04,-1.03E+00,,,,,,,
0.005465175,-0.001034736,1.45E-04,4.55E-01,,,,,,,
-0.014978421,-0.00145723,1.47E-04,-1.24E+00,,,,,,,
-0.00257732,-0.001491168,1.43E-04,-2.17E-01,,,,,,,
0.023797273,-0.000724929,1.56E-04,1.91E+00,,,,,,,
-0.019560828,-0.001295656,1.63E-04,-1.54E+00,,,,,,,
0.002960484,-0.001166695,1.58E-04,2.36E-01,,,,,,,
-0.001668378,-0.001181896,1.54E-04,-1.35E-01,,,,,,,
0.010669752,-0.000822791,1.52E-04,8.66E-01,,,,,,,
0.018188756,-0.000246741,1.58E-04,1.45E+00,,,,,,,
-0.007245472,-0.000458803,1.55E-04,-5.83E-01,,,,,,,
0.003649176,-0.000334331,1.50E-04,2.98E-01,,,,,,,
-0.004137412,-0.000449565,1.46E-04,-3.42E-01,,,,,,,
0.010071761,-0.000130768,1.45E-04,8.37E-01,,,,,,,
0.016826623,0.000383041,1.49E-04,1.38E+00,,,,,,,
0.003799951,0.000486573,1.45E-04,3.16E-01,,,,,,,
0.007937477,0.000712335,1.42E-04,6.66E-01,,,,,,,
0.013569179,0.001101898,1.44E-04,1.14E+00,,,,,,,
0,0.00106851,1.39E-04,0.00E+00,,,,,,,
0.005139852,0.001191872,1.36E-04,4.43E-01,,,,,,,
0.003210846,0.001253047,1.32E-04,2.81E-01,,,,,,,
0.015528687,0.001685599,1.35E-04,1.35E+00,,,,,,,
-0.006069803,0.00145061,1.32E-04,-5.32E-01,,,,,,,
-0.022431004,0.000726997,1.44E-04,-1.87E+00,,,,,,,
-0.005165786,0.000548446,1.40E-04,-4.37E-01,,,,,,,
0.006883227,0.00074039,1.37E-04,5.88E-01,,,,,,,
-0.014032142,0.000292782,1.39E-04,-1.19E+00,,,,,,,
0.007541662,0.000512423,1.37E-04,6.46E-01,,,,,,,
-0.016781359,-1.15786E-05,1.41E-04,-1.41E+00,,,,,,,
0.019400786,0.000576616,1.48E-04,1.60E+00,,,,,,,
-0.000722717,0.000537246,1.44E-04,-6.03E-02,,,,,,,
0.013138862,0.000919075,1.45E-04,1.10E+00,,,,,,,
-0.002022606,0.000829942,1.40E-04,-1.71E-01,,,,,,,
-0.009418216,0.000519423,1.39E-04,-8.00E-01,,,,,,,
-0.010590926,0.00018278,1.38E-04,-9.02E-01,,,,,,,
-0.029558448,-0.00071838,1.60E-04,-2.34E+00,,,,,,,
-0.000752068,-0.0007194,1.55E-04,-6.04E-02,,,,,,,
-0.002132464,-0.000762216,1.51E-04,-1.74E-01,,,,,,,
-0.006662476,-0.000940994,1.48E-04,-5.50E-01,,,,,,,
-0.033409263,-0.001924783,1.77E-04,-2.54E+00,,,,,,,
0.006677141,-0.001664144,1.73E-04,5.12E-01,,,,,,,
-0.05774483,-0.003363389,2.69E-04,-3.60E+00,,,,,,,
-0.015182885,-0.00372152,2.68E-04,-9.53E-01,,,,,,,
-0.095444989,-0.006500741,5.36E-04,-4.30E+00,,,,,,,
0.073907654,-0.004064367,6.85E-04,2.86E+00,,,,,,,
-0.046746501,-0.005357635,7.30E-04,-1.76E+00,,,,,,,
0.044800969,-0.00383783,7.69E-04,1.63E+00,,,,,,,
0.00956106,-0.003431843,7.48E-04,3.52E-01,,,,,,,
0.023963266,-0.002601771,7.43E-04,8.83E-01,,,,,,,
-0.010650224,-0.00284564,7.24E-04,-3.98E-01,,,,,,,
-0.004957507,-0.002909629,7.03E-04,-1.88E-01,,,,,,,
-0.052241993,-0.0044044,7.64E-04,-1.91E+00,,,,,,,
-0.017572845,-0.004803404,7.50E-04,-6.52E-01,,,,,,,
-0.006421037,-0.004852418,7.29E-04,-2.42E-01,,,,,,,
0.049392214,-0.003208806,7.81E-04,1.78E+00,,,,,,,
0.009530792,-0.002822796,7.60E-04,3.48E-01,,,,,,,
-0.02033406,-0.003353387,7.49E-04,-7.48E-01,,,,,,,
0.022683469,-0.00256447,7.42E-04,8.36E-01,,,,,,,
0.046825167,-0.001067964,7.86E-04,1.67E+00,,,,,,,
0,-0.001035605,7.62E-04,0.00E+00,,,,,,,
0.005677884,-0.000832186,7.40E-04,2.09E-01,,,,,,,
-0.023822638,-0.001528797,7.35E-04,-8.80E-01,,,,,,,
-0.039921004,-0.002692081,7.61E-04,-1.45E+00,,,,,,,
0,-0.002610511,7.38E-04,0.00E+00,,,,,,,
-0.002350867,-0.002602644,7.16E-04,-8.83E-02,,,,,,,
0.043151694,-0.001216287,7.51E-04,1.58E+00,,,,,,,
-0.034817984,-0.002234419,7.65E-04,-1.26E+00,,,,,,,
-0.030040439,-0.003076941,7.69E-04,-1.09E+00,,,,,,,
0.008291383,-0.002732481,7.48E-04,3.05E-01,,,,,,,
0.014243759,-0.002218101,7.31E-04,5.29E-01,,,,,,,
0.016166618,-0.001661044,7.17E-04,6.05E-01,,,,,,,
0.018059338,-0.001063516,7.05E-04,6.81E-01,,,,,,,
0.008269284,-0.000780732,6.86E-04,3.16E-01,,,,,,,
-0.02201346,-0.001424084,6.80E-04,-8.46E-01,,,,,,,
-0.017204301,-0.001902225,6.68E-04,-6.67E-01,,,,,,,
-0.039533187,-0.003042443,6.95E-04,-1.51E+00,,,,,,,
-0.02536452,-0.003718802,6.93E-04,-9.73E-01,,,,,,,
0.01106436,-0.003270872,6.76E-04,4.29E-01,,,,,,,
0.020191122,-0.002559973,6.68E-04,7.85E-01,,,,,,,
0.022359873,-0.001804902,6.63E-04,8.71E-01,,,,,,,
-0.037091769,-0.002874094,6.85E-04,-1.43E+00,,,,,,,
0.016267649,-0.002294099,6.72E-04,6.30E-01,,,,,,,
-0.031259438,-0.003171749,6.81E-04,-1.21E+00,,,,,,,
-0.058612627,-0.004851608,7.65E-04,-2.15E+00,,,,,,,
0.059115748,-0.002913397,8.47E-04,2.04E+00,,,,,,,
0.020637899,-0.002199793,8.34E-04,7.17E-01,,,,,,,
0.026041667,-0.001344076,8.30E-04,9.05E-01,,,,,,,
-0.020901762,-0.001936674,8.18E-04,-7.33E-01,,,,,,,
0.041781031,-0.000612028,8.46E-04,1.44E+00,,,,,,,
0.004098361,-0.000469303,8.21E-04,1.43E-01,,,,,,,
